method,scenario,dataset,AIA,A_t,Anchor_Retention,BWT,FWT,Forgetting,Long_Range_Retention,RAG_mean,Repetition_Gain
simplecil,cumulative_drift,cifar224,0.8412392952674896,0.7878809523809523,0.8188888888888889,-0.06566137566137568,0.8475396825396826,0.06566137566137568,0.7916666666666667,-1.0408340855860843e-17,
simplecil,disjoint_baseline,cifar224,0.8216790873015873,0.7535333333333334,,-0.07829629629629631,0.8272592592592594,0.07829629629629631,0.755,,
simplecil,distribution_shift,cifar224,0.8233139153439154,0.7587190476190476,,-0.07625925925925929,0.828962962962963,0.07625925925925929,0.7586666666666666,-0.12,0.00714285714285708
simplecil,exact_replay,cifar224,0.8145711375661375,0.6836,,-0.11944444444444444,0.8274444444444444,0.11944444444444444,0.306,,
simplecil,long_range_revisit,cifar224,0.8150222222222222,0.6836,,-0.11081481481481481,0.8288148148148149,0.11081481481481481,0.4053333333333333,,
simplecil,mid_range_revisit,cifar224,0.8148864814814816,0.6844666666666667,,-0.11574074074074077,0.8278148148148149,0.11574074074074077,0.37533333333333335,,
simplecil,partial_overlap,cifar224,0.8192205423280423,0.7234,,-0.09507407407407405,0.8292962962962963,0.09507407407407405,0.412,,-0.4280000000000001
