run_id,dataset,method,scenario,seed,task_idx,metric,value
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,6,A_t,0.07012244897959184
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,6,AIA,0.11750178976352448
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,6,BWT,-0.08216666666666667
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,6,Forgetting,0.08216666666666667
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,6,FWT,0.1261190476190476
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,6,RAG_mean,0.016666666666666663
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,6,Repetition_Gain,nan
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,7,A_t,0.06352232142857142
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,7,AIA,0.11075435622165533
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,7,BWT,-0.07366836734693878
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,7,Forgetting,0.07366836734693878
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,7,FWT,0.14055102040816325
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,7,RAG_mean,0.016666666666666663
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,7,Repetition_Gain,nan
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,8,A_t,0.05886948853615522
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,8,AIA,0.10498937092326643
cifar100__aper_adapter__cumulative_drift__seed3,cifar100,aper_adapter,cumulative_drift,3,8,BWT,-0.06693253968253969
